pnum;cvrnum;edunum;postalcode;municipalitycode;regioncode;regionyearofmeasurement;regionpopulation;approvalamount;currentamount;propensity;nearestfacilitykm;sectorcode;businesscode;employees;established;committeecode;municipalityyearofmeasurement;municipalitypopulation;avgcommutekm;employmentrate;employmentavailabilityrate;yearlydisposableincome;pubyear;liquidityratio;roi;solvencyratio;netturnover;grossprofit;equity;netresult;balance;currency
1003218553;87552411;1205;6900;760;1082;2019;1326913;2.0;1.0;0.5;93.6;466900.0;60.0;200.0;1978.0;61;2018;56622;21.6;77.8;79.8;221198.0;2019.0;155.93;8.1;31.4;2123.0;;530.0;89.0;;DKK
1001700557;33132514;1170;5683;420;1083;2019;1223894;4.0;0.0;0.0;183.9;952900.0;60.0;2.0;1971.0;61;2018;41060;26.6;73.5;75.9;212415.0;2019.0;123.7;7.3;47.2;;622.0;1257.0;110.0;;DKK
1016287888;33149832;92;7100;766;1082;2019;1326913;1.0;2.0;2.0;1.2;451120.0;60.0;10.0;2010.0;61;2018;46685;23.4;80.0;82.0;233866.0;2019.0;153.28;14.6;45.0;;7120.0;6774.0;1265.0;;DKK
1016292156;33150946;92;4230;330;1085;2019;837087;1.0;1.0;1.0;20.4;452010.0;80.0;10.0;2010.0;61;2018;78985;30.2;72.0;74.9;216819.0;2019.0;116.54;4.8;17.7;;3083.0;1468.0;154.0;;DKK
1000632230;13828687;1885;4700;370;1085;2019;837087;1.0;1.0;1.0;86.8;464320.0;60.0;20.0;1990.0;55;2018;83156;30.5;74.2;76.9;223879.0;2019.0;160.36;6.4;43.7;;11094.0;4748.0;413.0;;DKK
1016305681;33153783;1260;2100;101;1084;2019;1848989;2.0;0.0;0.0;22.5;477890.0;80.0;2.0;2010.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;121.33;9.7;17.6;;1682.0;561.0;296.0;;DKK
1016317582;33156944;92;4600;259;1085;2019;837087;8.0;2.0;0.25;27.8;452010.0;80.0;10.0;2010.0;61;2018;60836;25.7;77.1;79.5;236936.0;2019.0;108.08;15.7;11.9;;3884.0;736.0;709.0;;DKK
1016317582;33156944;1250;4600;259;1085;2019;837087;2.0;1.0;0.5;43.6;452010.0;80.0;10.0;2010.0;61;2018;60836;25.7;77.1;79.5;236936.0;2019.0;108.08;15.7;11.9;;3884.0;736.0;709.0;;DKK
1016327766;33159595;1110;8940;710;1082;2019;1326913;2.0;2.0;1.0;7.1;252900.0;60.0;10.0;2010.0;61;2018;48404;24.7;81.2;83.1;243703.0;2019.0;204.6;52.6;54.3;;8951.0;4154.0;3134.0;;DKK
1016339284;33163665;1190;9270;851;1081;2019;590580;6.0;0.0;0.0;18.3;256200.0;60.0;50.0;2010.0;61;2018;217142;25.3;71.0;74.4;218056.0;2019.0;287.25;28.8;59.7;;41473.0;18101.0;6811.0;;DKK
1016339284;33163665;1110;9270;851;1081;2019;590580;7.0;4.0;0.571428571428571;18.3;256200.0;60.0;50.0;2010.0;61;2018;217142;25.3;71.0;74.4;218056.0;2019.0;287.25;28.8;59.7;;41473.0;18101.0;6811.0;;DKK
1005253004;21852902;1220;2600;161;1084;2019;1848989;1.0;0.0;0.0;12.3;466900.0;80.0;500.0;1999.0;61;2018;23129;12.9;76.5;79.5;232928.0;2019.0;357.68;0.7;4.1;1178073.0;146135.0;91843.0;5348.0;;DKK
1018679457;33165439;1190;5700;479;1083;2019;1223894;1.0;1.0;1.0;3.0;289900.0;60.0;20.0;2010.0;61;2018;58485;26.3;70.6;73.3;218492.0;2019.0;232.85;21.0;56.5;;12630.0;5917.0;1712.0;;DKK
1016345772;33165773;1260;8722;766;1082;2019;1326913;2.0;1.0;0.5;79.6;476420.0;80.0;2.0;2010.0;61;2018;46685;23.4;80.0;82.0;233866.0;2019.0;158.85;11.4;37.8;;397.0;616.0;90.0;;DKK
1016347562;33166516;1260;1711;101;1084;2019;1848989;1.0;0.0;0.0;25.4;711220.0;80.0;5.0;2010.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;118.5;12.5;30.1;;7241.0;3609.0;358.0;;DKK
1016347945;33166672;1260;6000;621;1083;2019;1223894;2.0;1.0;0.5;103.3;454000.0;80.0;5.0;2010.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;136.79;16.9;38.9;;2435.0;2364.0;793.0;;DKK
1003039402;33211317;1220;2600;161;1084;2019;1848989;1.0;0.0;0.0;12.3;205900.0;60.0;;1967.0;61;2018;23129;12.9;76.5;79.5;232928.0;2019.0;153.59;80.9;76.5;1841962.0;806228.0;6800829.0;5528411.0;;DKK
1017743526;34595704;1235;8800;740;1082;2019;1326913;2.0;2.0;1.0;43.5;773200.0;80.0;10.0;2012.0;61;2018;93782;25.4;77.8;80.1;242114.0;2019.0;40.71;7.8;24.0;;21909.0;19493.0;3665.0;;DKK
1003039475;33224613;92;6100;510;1083;2019;1223894;6.0;2.0;0.333333333333333;37.3;451120.0;80.0;20.0;1971.0;61;2018;55641;27.3;73.9;76.2;212391.0;2019.0;103.96;9.6;25.6;;15314.0;8517.0;2374.0;;DKK
1003039475;33224613;1250;6100;510;1083;2019;1223894;1.0;1.0;1.0;143.1;451120.0;80.0;20.0;1971.0;61;2018;55641;27.3;73.9;76.2;212391.0;2019.0;103.96;9.6;25.6;;15314.0;8517.0;2374.0;;DKK
1016351543;33238789;1180;8520;751;1082;2019;1326913;2.0;1.0;0.5;25.1;620900.0;60.0;5.0;2010.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;126.03;22.8;22.2;;4340.0;1476.0;1145.0;;DKK
1016370475;33244657;1260;4300;316;1085;2019;837087;1.0;0.0;0.0;59.3;454000.0;80.0;1.0;2010.0;61;2018;71456;29.1;74.9;77.1;229668.0;2019.0;168.13;-12.9;41.9;;211.0;279.0;-73.0;;DKK
1016374470;33246269;1190;8660;615;1082;2019;1326913;1.0;0.0;0.0;28.7;254000.0;80.0;2.0;2010.0;61;2018;91296;22.1;75.4;77.6;230081.0;2019.0;227.92;46.1;36.9;;7201.0;5352.0;4741.0;;DKK
1018250612;33247869;1190;7160;766;1082;2019;1326913;2.0;1.0;0.5;24.7;251100.0;80.0;5.0;2010.0;61;2018;46685;23.4;80.0;82.0;233866.0;2019.0;142.44;7.7;39.1;;3261.0;2496.0;287.0;;DKK
1016396008;33252609;1515;7430;756;1082;2019;1326913;1.0;0.0;0.0;134.0;823000.0;80.0;10.0;2010.0;59;2018;41506;23.0;76.2;78.5;221583.0;2019.0;60.0;7.5;5.0;;5035.0;256.0;44.0;;DKK
1016400870;33253656;92;7860;779;1082;2019;1326913;6.0;1.0;0.166666666666667;37.4;452010.0;60.0;5.0;2010.0;61;2018;45924;23.0;74.8;76.7;215303.0;2019.0;81.42;-2.0;20.8;;1620.0;993.0;-197.0;;DKK
1015774459;25933362;1110;5000;461;1083;2019;1223894;1.0;0.0;0.0;44.2;463600.0;60.0;50.0;2001.0;61;2018;205297;22.5;68.3;71.2;211967.0;2019.0;248.3;21.1;59.0;;78536.0;136860.0;37504.0;;DKK
1016407611;33255675;92;6715;561;1083;2019;1223894;2.0;2.0;1.0;2.3;452010.0;80.0;5.0;2010.0;61;2018;115565;21.5;74.6;77.0;224598.0;2019.0;111.54;15.2;55.7;;3937.0;3164.0;621.0;;DKK
1016408561;33255837;1205;7480;657;1082;2019;1326913;1.0;0.0;0.0;60.0;620200.0;80.0;2.0;2010.0;61;2018;89085;22.3;76.8;79.2;229212.0;2019.0;18.52;5.1;39.3;;3106.0;2340.0;165.0;;DKK
1022990817;26590035;1110;7700;787;1081;2019;590580;1.0;0.0;0.0;9.6;256200.0;80.0;2.0;2002.0;61;2018;43416;22.0;75.5;77.8;213065.0;2019.0;55.29;-9.8;-80.9;;-3509.0;-37568.0;-16437.0;;DKK
1016428996;33260393;1110;2300;101;1084;2019;1848989;2.0;1.0;0.5;19.7;331100.0;60.0;2.0;2010.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;129.13;2.1;32.9;;3587.0;2853.0;25.0;;DKK
1016446587;33265646;1110;3600;219;1084;2019;1848989;4.0;4.0;1.0;25.5;251100.0;80.0;10.0;2010.0;61;2018;51203;20.8;79.0;81.0;262199.0;2019.0;131.21;1.4;5.2;;7045.0;315.0;-163.0;;DKK
1016453095;33267487;59;5700;479;1083;2019;1223894;1.0;0.0;0.0;102.5;476430.0;80.0;;2010.0;61;2018;58485;26.3;70.6;73.3;218492.0;2019.0;15.86;-3.6;-651.0;;-84.0;-15308.0;-621.0;;DKK
1001702524;33272219;1110;4200;326;1085;2019;837087;4.0;1.0;0.25;1.8;259900.0;60.0;20.0;1975.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;166.43;2.8;54.6;;10541.0;6038.0;117.0;;DKK
1017585386;34470669;1190;9490;849;1081;2019;590580;1.0;1.0;1.0;37.8;289300.0;60.0;5.0;2012.0;61;2018;38461;29.5;75.4;77.8;213308.0;2018.0;124.22;9.8;26.1;;6342.0;3396.0;730.0;;DKK
1010828461;27958702;1190;8471;710;1082;2019;1326913;1.0;0.0;0.0;16.4;284100.0;60.0;2.0;2004.0;61;2018;48404;24.7;81.2;83.1;243703.0;2019.0;215.49;2.4;42.4;;3269.0;4972.0;236.0;;DKK
1016469625;33354207;92;5210;461;1083;2019;1223894;2.0;0.0;0.0;50.8;451110.0;80.0;5.0;2010.0;61;2018;205297;22.5;68.3;71.2;211967.0;2019.0;97.37;-7.4;-0.9;;1931.0;-16.0;-114.0;;DKK
1016470437;33354614;92;7000;607;1083;2019;1223894;2.0;0.0;0.0;22.3;452010.0;80.0;2.0;2010.0;61;2018;51420;23.6;73.4;76.3;222200.0;2019.0;730.46;16.4;86.3;;2653.0;3846.0;557.0;;DKK
1016471085;33354975;1190;6752;575;1083;2019;1223894;4.0;1.0;0.25;74.6;257300.0;80.0;5.0;2010.0;61;2018;42703;26.4;78.0;80.0;218332.0;2019.0;270.04;30.7;75.2;;4773.0;2868.0;1087.0;;DKK
1016471085;33354975;1160;6752;575;1083;2019;1223894;1.0;1.0;1.0;140.5;257300.0;80.0;5.0;2010.0;61;2018;42703;26.4;78.0;80.0;218332.0;2019.0;270.04;30.7;75.2;;4773.0;2868.0;1087.0;;DKK
1016475269;33356064;1110;8832;791;1082;2019;1326913;6.0;2.0;0.333333333333333;14.0;256200.0;60.0;20.0;2010.0;61;2018;97084;24.2;76.0;78.1;229556.0;2019.0;88.26;4.7;11.2;;7476.0;1427.0;214.0;;DKK
1016478780;33357141;1205;9900;813;1081;2019;590580;2.0;0.0;0.0;64.1;465100.0;80.0;5.0;2010.0;61;2018;59761;25.9;73.1;76.1;214560.0;2019.0;101.17;16.4;14.2;;1396.0;153.0;100.0;;DKK
1017518522;34453098;92;2640;169;1084;2019;1848989;2.0;1.0;0.5;10.3;452010.0;80.0;2.0;2012.0;61;2018;50964;17.2;74.4;77.5;225609.0;2019.0;67.27;-10.4;8.4;;306.0;191.0;66.0;;DKK
1016490403;33359853;92;2605;153;1084;2019;1848989;1.0;1.0;1.0;14.5;452010.0;80.0;2.0;2010.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;117.09;-23.8;30.4;;214.0;263.0;-162.0;;DKK
1016493194;33360924;1235;4000;169;1084;2019;1848989;2.0;1.0;0.5;247.9;16100.0;80.0;;2010.0;61;2018;50964;17.2;74.4;77.5;225609.0;2018.0;55.31;2.5;-20.9;;6894.0;-1442.0;-264.0;;DKK
1016502266;33363672;1260;9690;849;1081;2019;590580;1.0;1.0;1.0;127.8;479900.0;80.0;10.0;2010.0;61;2018;38461;29.5;75.4;77.8;213308.0;2019.0;109.88;-1.6;9.4;;4419.0;910.0;-401.0;;DKK
1019238616;35809651;92;2770;101;1084;2019;1848989;1.0;1.0;1.0;30.5;452010.0;80.0;2.0;2014.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;138.42;19.5;45.4;;673.0;479.0;155.0;;DKK
1016506504;33364792;1530;2400;101;1084;2019;1848989;2.0;1.0;0.5;16.0;773900.0;80.0;2.0;2010.0;9;2018;633021;12.6;73.2;76.2;228338.0;2019.0;44.16;21.2;-99.4;;1067.0;-1317.0;222.0;;DKK
1016513152;33366604;1515;1106;101;1084;2019;1848989;2.0;0.0;0.0;34.4;591200.0;80.0;10.0;2010.0;59;2018;633021;12.6;73.2;76.2;228338.0;2019.0;195.68;32.4;49.8;;3664.0;2265.0;1124.0;;DKK
1016513152;33366604;1205;1106;101;1084;2019;1848989;1.0;0.0;0.0;14.7;591200.0;80.0;10.0;2010.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;195.68;32.4;49.8;;3664.0;2265.0;1124.0;;DKK
1016514914;33367155;1160;7700;787;1081;2019;590580;2.0;1.0;0.5;62.4;222900.0;60.0;10.0;2010.0;61;2018;43416;22.0;75.5;77.8;213065.0;2019.0;86.13;-17.3;5.7;;1403.0;176.0;-473.0;;DKK
1016515139;33367376;92;6933;657;1082;2019;1326913;1.0;0.0;0.0;28.9;451120.0;80.0;5.0;2010.0;61;2018;89085;22.3;76.8;79.2;229212.0;2019.0;273.23;48.8;64.7;;4142.0;2875.0;1626.0;;DKK
1020064117;36490756;1180;4682;259;1085;2019;837087;2.0;0.0;0.0;283.6;711210.0;80.0;2.0;2015.0;61;2018;60836;25.7;77.1;79.5;236936.0;2018.0;80.78;-22.7;-0.9;;936.0;-10.0;-211.0;;DKK
1016516704;33368704;92;2750;151;1084;2019;1848989;3.0;0.0;0.0;27.6;452010.0;70.0;5.0;2010.0;61;2018;48475;14.1;75.3;77.7;236121.0;2019.0;43.76;9.5;-80.6;;2592.0;-991.0;45.0;;DKK
1016525258;33372140;92;3000;217;1084;2019;1848989;4.0;1.0;0.25;24.4;451110.0;80.0;2.0;2010.0;61;2018;62709;22.8;75.2;77.8;254779.0;2018.0;68.17;-32.2;-20.7;;368.0;-84.0;-186.0;;DKK
1016525606;33372310;1110;6535;550;1083;2019;1223894;4.0;0.0;0.0;27.4;259900.0;80.0;5.0;2010.0;61;2018;37398;25.6;73.4;75.7;204836.0;2019.0;1591.28;50.0;93.7;;4696.0;5329.0;2210.0;;DKK
1016527102;33373066;1235;6230;580;1083;2019;1223894;6.0;0.0;0.0;238.6;331200.0;80.0;5.0;2010.0;61;2018;58780;24.2;74.0;76.4;213650.0;2019.0;92.97;-3.2;15.7;;1827.0;766.0;-219.0;;DKK
1016528346;33373732;92;6800;573;1083;2019;1223894;4.0;0.0;0.0;18.1;452010.0;60.0;5.0;2010.0;61;2018;49949;24.8;78.3;80.2;218754.0;2019.0;125.15;4.3;4.0;;1768.0;191.0;-46.0;;DKK
1020441409;36908017;1110;7870;779;1082;2019;1326913;1.0;0.0;0.0;40.9;432900.0;80.0;2.0;2015.0;61;2018;45924;23.0;74.8;76.7;215303.0;2019.0;57.59;-85.4;-53.7;;893.0;-238.0;-401.0;;DKK
1023326236;39314797;1205;7000;607;1083;2019;1223894;5.0;3.0;0.6;27.4;351200.0;60.0;200.0;2018.0;61;2018;51420;23.6;73.4;76.3;222200.0;2019.0;125.58;-1.5;31.5;705927.0;;334414.0;-17035.0;;DKK
1016545291;33381638;1205;6400;540;1083;2019;1223894;2.0;1.0;0.5;3.1;582900.0;80.0;2.0;2011.0;61;2018;74233;20.1;72.9;75.3;215616.0;2019.0;289.4;55.1;65.4;;1583.0;980.0;631.0;;DKK
1016547782;33382448;92;7000;607;1083;2019;1223894;2.0;1.0;0.5;22.3;451120.0;60.0;5.0;2010.0;61;2018;51420;23.6;73.4;76.3;222200.0;2019.0;159.97;3.4;53.6;;2327.0;1582.0;45.0;;DKK
1019253437;33383738;92;4000;169;1084;2019;1848989;1.0;0.0;0.0;3.5;712020.0;80.0;2.0;2011.0;61;2018;50964;17.2;74.4;77.5;225609.0;2019.0;126.34;5.6;22.7;;1948.0;2682.0;323.0;;DKK
1016559403;33385609;1205;8260;751;1082;2019;1326913;1.0;0.0;0.0;4.4;620200.0;80.0;;2010.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;1067.69;16.3;96.8;;1510.0;7604.0;987.0;;DKK
1016559675;33385706;1530;2100;101;1084;2019;1848989;2.0;1.0;0.5;12.8;591110.0;80.0;;2011.0;9;2018;633021;12.6;73.2;76.2;228338.0;2018.0;291.64;40.6;66.1;;6802.0;2979.0;1367.0;;DKK
1023713035;39651874;1520;5000;461;1083;2019;1223894;2.0;2.0;1.0;163.1;742000.0;80.0;5.0;2018.0;9;2018;205297;22.5;68.3;71.2;211967.0;2019.0;173.18;11.8;61.2;;1651.0;691.0;103.0;;DKK
1016562463;33386222;92;2800;157;1084;2019;1848989;10.0;3.0;0.3;19.3;451120.0;60.0;20.0;2011.0;61;2018;75041;13.7;76.6;78.7;427370.0;2019.0;131.0;-1.1;14.5;;17097.0;3908.0;-432.0;;DKK
1016562463;33386222;1250;2800;157;1084;2019;1848989;2.0;0.0;0.0;19.3;451120.0;60.0;20.0;2011.0;61;2018;75041;13.7;76.6;78.7;427370.0;2019.0;131.0;-1.1;14.5;;17097.0;3908.0;-432.0;;DKK
1016563702;33386680;1220;7120;766;1082;2019;1326913;3.0;3.0;1.0;7.8;432100.0;80.0;20.0;2011.0;61;2018;46685;23.4;80.0;82.0;233866.0;2019.0;142.52;15.0;31.1;;27124.0;5418.0;1913.0;;DKK
1023718258;39655721;1160;5700;479;1083;2019;1223894;1.0;1.0;1.0;170.0;289900.0;80.0;10.0;2018.0;61;2018;58485;26.3;70.6;73.3;218492.0;2019.0;65.94;2.5;22.5;;4729.0;1827.0;97.0;;DKK
1023718258;39655721;1190;5700;479;1083;2019;1223894;3.0;0.0;0.0;3.0;289900.0;80.0;10.0;2018.0;61;2018;58485;26.3;70.6;73.3;218492.0;2019.0;65.94;2.5;22.5;;4729.0;1827.0;97.0;;DKK
1016570806;33388063;1180;5683;420;1083;2019;1223894;2.0;0.0;0.0;164.1;432200.0;80.0;2.0;2011.0;61;2018;41060;26.6;73.5;75.9;212415.0;2019.0;288.97;21.1;67.1;;1585.0;1246.0;312.0;;DKK
1000307110;45445216;92;5800;450;1083;2019;1223894;3.0;1.0;0.333333333333333;34.9;451120.0;60.0;50.0;1963.0;61;2018;31991;26.8;71.5;74.0;215483.0;2019.0;116.92;2.3;21.6;301724.0;42230.0;16033.0;1186.0;;DKK
1001832069;45445216;92;5600;430;1083;2019;1223894;2.0;1.0;0.5;27.6;451120.0;60.0;50.0;1963.0;61;2018;51566;25.8;73.7;76.3;214986.0;2019.0;116.92;2.3;21.6;301724.0;42230.0;16033.0;1186.0;;DKK
1001868771;45445216;1250;5200;461;1083;2019;1223894;1.0;0.0;0.0;150.2;451120.0;60.0;50.0;1963.0;61;2018;205297;22.5;68.3;71.2;211967.0;2019.0;116.92;2.3;21.6;301724.0;42230.0;16033.0;1186.0;;DKK
1003106936;45445216;1250;5230;461;1083;2019;1223894;3.0;0.0;0.0;155.8;451120.0;60.0;50.0;1963.0;61;2018;205297;22.5;68.3;71.2;211967.0;2019.0;116.92;2.3;21.6;301724.0;42230.0;16033.0;1186.0;;DKK
1001868771;45445216;92;5200;461;1083;2019;1223894;8.0;2.0;0.25;48.6;451120.0;60.0;50.0;1963.0;61;2018;205297;22.5;68.3;71.2;211967.0;2019.0;116.92;2.3;21.6;301724.0;42230.0;16033.0;1186.0;;DKK
1002395463;45445216;92;5700;479;1083;2019;1223894;12.0;2.0;0.166666666666667;3.0;451120.0;60.0;50.0;1963.0;61;2018;58485;26.3;70.6;73.3;218492.0;2019.0;116.92;2.3;21.6;301724.0;42230.0;16033.0;1186.0;;DKK
1002395463;45445216;1250;5700;479;1083;2019;1223894;4.0;2.0;0.5;163.6;451120.0;60.0;50.0;1963.0;61;2018;58485;26.3;70.6;73.3;218492.0;2019.0;116.92;2.3;21.6;301724.0;42230.0;16033.0;1186.0;;DKK
1003106936;45445216;92;5230;461;1083;2019;1223894;3.0;1.0;0.333333333333333;42.6;451120.0;60.0;50.0;1963.0;61;2018;205297;22.5;68.3;71.2;211967.0;2019.0;116.92;2.3;21.6;301724.0;42230.0;16033.0;1186.0;;DKK
1016575867;33389949;1205;2730;151;1084;2019;1848989;2.0;0.0;0.0;19.7;620200.0;80.0;10.0;2011.0;61;2018;48475;14.1;75.3;77.7;236121.0;2019.0;112.79;7.4;14.7;;7215.0;433.0;168.0;;DKK
1016575921;33389965;1205;2900;101;1084;2019;1848989;1.0;0.0;0.0;26.6;620200.0;80.0;;2011.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;1554.93;-92.1;49.9;;-618.0;405.0;-1004.0;;DKK
1016578424;33390424;1220;6940;760;1082;2019;1326913;4.0;1.0;0.25;108.1;271200.0;60.0;20.0;2011.0;61;2018;56622;21.6;77.8;79.8;221198.0;2019.0;113.59;22.2;19.0;;13152.0;2074.0;559.0;;DKK
1016578599;33390483;92;4622;265;1085;2019;837087;2.0;1.0;0.5;10.8;452010.0;80.0;2.0;2011.0;61;2018;87553;22.0;77.7;79.9;260890.0;2019.0;237.0;3.3;67.0;;1474.0;982.0;26.0;;DKK
1016581476;33391021;92;4400;326;1085;2019;837087;1.0;0.0;0.0;37.8;452010.0;80.0;2.0;2011.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;180.26;40.3;51.9;;1065.0;377.0;227.0;;DKK
1016597070;33395051;1110;9220;851;1081;2019;590580;4.0;0.0;0.0;2.4;256200.0;60.0;50.0;2011.0;61;2018;217142;25.3;71.0;74.4;218056.0;2018.0;46.24;-12.1;-34.2;;23686.0;-13295.0;-5864.0;;DKK
1016597429;33395124;1110;7200;530;1083;2019;1223894;3.0;0.0;0.0;41.3;331200.0;80.0;5.0;2011.0;61;2018;26615;22.7;77.7;79.6;231771.0;2019.0;202.1;12.8;62.1;4082.0;2089.0;1112.0;160.0;;DKK
1016602139;33396325;1170;2600;161;1084;2019;1848989;3.0;3.0;1.0;12.3;952900.0;80.0;20.0;2011.0;61;2018;23129;12.9;76.5;79.5;232928.0;2020.0;147.66;21.1;34.9;;11044.0;2670.0;1254.0;;DKK
1014349746;57471719;1220;2650;153;1084;2019;1848989;2.0;0.0;0.0;20.5;432100.0;60.0;;1954.0;61;2018;35143;13.7;70.2;74.1;211029.0;2018.0;125.15;6.5;33.9;2236200.0;1128300.0;336400.0;54500.0;;DKK
1003121702;57471719;1205;2620;153;1084;2019;1848989;1.0;0.0;0.0;13.9;432100.0;60.0;;1954.0;61;2018;35143;13.7;70.2;74.1;211029.0;2018.0;125.15;6.5;33.9;2236200.0;1128300.0;336400.0;54500.0;;DKK
1014349746;57471719;1180;2650;153;1084;2019;1848989;2.0;3.0;1.5;203.2;432100.0;60.0;;1954.0;61;2018;35143;13.7;70.2;74.1;211029.0;2018.0;125.15;6.5;33.9;2236200.0;1128300.0;336400.0;54500.0;;DKK
1003121702;57471719;1170;2620;153;1084;2019;1848989;2.0;1.0;0.5;11.5;432100.0;60.0;;1954.0;61;2018;35143;13.7;70.2;74.1;211029.0;2018.0;125.15;6.5;33.9;2236200.0;1128300.0;336400.0;54500.0;;DKK
1003820720;57471719;1110;9220;851;1081;2019;590580;2.0;2.0;1.0;2.4;432100.0;60.0;;1954.0;61;2018;217142;25.3;71.0;74.4;218056.0;2018.0;125.15;6.5;33.9;2236200.0;1128300.0;336400.0;54500.0;;DKK
1019964112;57471719;1180;8381;751;1082;2019;1326913;4.0;3.0;0.75;22.9;432100.0;60.0;;1954.0;61;2018;349977;21.2;70.5;73.4;234439.0;2018.0;125.15;6.5;33.9;2236200.0;1128300.0;336400.0;54500.0;;DKK
1019963760;57471719;1110;7000;607;1083;2019;1223894;4.0;2.0;0.5;5.4;432100.0;60.0;;1954.0;61;2018;51420;23.6;73.4;76.3;222200.0;2018.0;125.15;6.5;33.9;2236200.0;1128300.0;336400.0;54500.0;;DKK
1019963477;57471719;1110;4400;326;1085;2019;837087;8.0;2.0;0.25;37.8;432100.0;60.0;;1954.0;61;2018;48524;28.0;71.4;74.1;222710.0;2018.0;125.15;6.5;33.9;2236200.0;1128300.0;336400.0;54500.0;;DKK
1019963795;57471719;1110;7400;657;1082;2019;1326913;2.0;2.0;1.0;4.3;432100.0;60.0;;1954.0;61;2018;89085;22.3;76.8;79.2;229212.0;2018.0;125.15;6.5;33.9;2236200.0;1128300.0;336400.0;54500.0;;DKK
1016609192;33492871;1110;4930;360;1085;2019;837087;1.0;0.0;0.0;26.5;282500.0;60.0;20.0;2011.0;61;2018;41294;29.4;64.3;67.4;193056.0;2019.0;894.29;27.2;90.4;;21892.0;23010.0;5268.0;;DKK
1016610883;33493657;1205;2500;101;1084;2019;1848989;1.0;1.0;1.0;8.7;474100.0;80.0;1.0;2011.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;29.33;-1.8;-136.8;271.0;137.0;-235.0;-3.0;;DKK
1016617683;33495056;1315;1052;101;1084;2019;1848989;2.0;0.0;0.0;38.3;139400.0;80.0;1.0;2011.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;254.84;-15.5;60.8;1044.0;440.0;165.0;-43.0;;DKK
1016623616;33496567;92;6715;561;1083;2019;1223894;4.0;0.0;0.0;2.3;451120.0;80.0;5.0;2011.0;61;2018;115565;21.5;74.6;77.0;224598.0;2019.0;184.06;10.6;46.6;;5004.0;5553.0;933.0;;DKK
1019119684;33498292;92;2750;151;1084;2019;1848989;2.0;1.0;0.5;27.6;452010.0;80.0;10.0;2011.0;61;2018;48475;14.1;75.3;77.7;236121.0;2019.0;59.68;6.3;46.9;;5468.0;4336.0;1234.0;;DKK
1016643110;33498292;92;3460;190;1084;2019;1848989;6.0;0.0;0.0;16.9;452010.0;80.0;10.0;2011.0;61;2018;41133;17.2;79.6;81.5;308833.0;2019.0;59.68;6.3;46.9;;5468.0;4336.0;1234.0;;DKK
1016667621;33501390;92;3400;201;1084;2019;1848989;2.0;0.0;0.0;2.5;451120.0;80.0;;2011.0;61;2018;25673;19.4;83.0;84.6;306103.0;2019.0;74.15;1.0;13.9;;62.0;821.0;-174.0;;DKK
1020667105;33501846;1205;8464;746;1082;2019;1326913;3.0;1.0;0.333333333333333;21.8;711290.0;80.0;2.0;2011.0;61;2018;62479;24.7;80.8;82.5;259984.0;2019.0;157.08;9.4;53.5;;1785.0;778.0;102.0;;DKK
1017933104;33502052;92;3450;201;1084;2019;1848989;3.0;1.0;0.333333333333333;10.5;452010.0;80.0;10.0;2011.0;61;2018;25673;19.4;83.0;84.6;306103.0;2019.0;53.75;38.8;3.4;;4745.0;97.0;1049.0;;DKK
1016675985;33503849;1110;9230;840;1081;2019;590580;4.0;2.0;0.5;15.6;331100.0;60.0;20.0;2011.0;61;2018;30116;28.8;80.2;82.4;238925.0;2019.0;169.39;18.7;38.7;;20354.0;12450.0;4425.0;;DKK
1016676086;33503873;92;7800;661;1082;2019;1326913;4.0;0.0;0.0;29.9;452010.0;80.0;5.0;2011.0;61;2018;58566;22.2;78.0;79.8;224254.0;2019.0;198.74;24.7;71.3;;2572.0;2186.0;600.0;;DKK
1016678984;33504497;92;2600;161;1084;2019;1848989;2.0;0.0;0.0;12.3;452010.0;80.0;2.0;2011.0;61;2018;23129;12.9;76.5;79.5;232928.0;2019.0;30.02;-4.9;-20.5;;498.0;-143.0;-29.0;;DKK
1016683260;33505760;93;7362;740;1082;2019;1326913;4.0;0.0;0.0;44.2;452010.0;80.0;5.0;2011.0;61;2018;93782;25.4;77.8;80.1;242114.0;2019.0;180.61;20.9;47.3;;2357.0;971.0;331.0;;DKK
1016685905;33506600;1205;3450;201;1084;2019;1848989;1.0;0.0;0.0;36.6;620100.0;80.0;2.0;2011.0;61;2018;25673;19.4;83.0;84.6;306103.0;2019.0;116.05;6.3;34.1;;3743.0;536.0;50.0;;DKK
